 Input File ,   id   ,    Differences (COLUMN_NAME)    ,past_due_31_90,past_due_1_30,past_due_91_plus
 INPUT-1 ,1572191,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1572191,ENTRY PRESENT,0,0,0

 INPUT-1 ,1572250,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1572250,ENTRY PRESENT,0,0,0

 INPUT-1 ,1572272,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1572272,ENTRY PRESENT,0,0,0

 INPUT-1 ,1572288,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1572288,ENTRY PRESENT,0,0,0

 INPUT-1 ,1572360,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1572360,ENTRY PRESENT,0,0,0


 INPUT-1 ,1572611,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1572611,ENTRY PRESENT,1441,0,0

 INPUT-1 ,1572880,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1572880,ENTRY PRESENT,0,3,0

 INPUT-1 ,1573060,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1573060,ENTRY PRESENT,0,64,0

 INPUT-1 ,1573128,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1573128,ENTRY PRESENT,0,0,0

 INPUT-1 ,1573169,64 (past_due_1_30),0,64,0
 INPUT-2 ,1573169,0 (past_due_1_30),0,0,0

 INPUT-1 ,1573253,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1573253,ENTRY PRESENT,0,8,0

 INPUT-1 ,1573379,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1573379,ENTRY PRESENT,0,915,0

 INPUT-1 ,1573670,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1573670,ENTRY PRESENT,0,616.66,0

 INPUT-1 ,1573847,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1573847,ENTRY PRESENT,0,1087,0

 INPUT-1 ,1574165,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1574165,ENTRY PRESENT,0,0,0

 INPUT-1 ,1574208,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1574208,ENTRY PRESENT,1227,0,0

 INPUT-1 ,1574265,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1574265,ENTRY PRESENT,0,77,0

 INPUT-1 ,1574369,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1574369,ENTRY PRESENT,0,779,0

 INPUT-1 ,1574378,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1574378,ENTRY PRESENT,0,57,0

 INPUT-1 ,1574594,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1574594,ENTRY PRESENT,0,0,0

 INPUT-1 ,1574717,ENTRY PRESENT,229,0,0
 INPUT-2 ,1574717,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT

 INPUT-1 ,1574836,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1574836,ENTRY PRESENT,0,553,0

 INPUT-1 ,1574880,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1574880,ENTRY PRESENT,0,0,0

 INPUT-1 ,1575440,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1575440,ENTRY PRESENT,0,0,0

 INPUT-1 ,1575511,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1575511,ENTRY PRESENT,0,0,0

 INPUT-1 ,1575678,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1575678,ENTRY PRESENT,0,50,0

 INPUT-1 ,1576183,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1576183,ENTRY PRESENT,0,43,0

 INPUT-1 ,1576571,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1576571,ENTRY PRESENT,0,0,0

 INPUT-1 ,1576708,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1576708,ENTRY PRESENT,0,0,0

 INPUT-1 ,1576740,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1576740,ENTRY PRESENT,56,0,0

 INPUT-1 ,1576754,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1576754,ENTRY PRESENT,0,0,0


 INPUT-1 ,1577480,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1577480,ENTRY PRESENT,0,2501,0

 INPUT-1 ,1577967,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1577967,ENTRY PRESENT,0,0,0

 INPUT-1 ,1578049,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1578049,ENTRY PRESENT,0,139,0


 INPUT-1 ,1578249,11 (past_due_1_30),0,11,0
 INPUT-2 ,1578249,0 (past_due_1_30),0,0,0

 INPUT-1 ,1578276,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1578276,ENTRY PRESENT,141.08,170.36,0

 INPUT-1 ,1578609,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1578609,ENTRY PRESENT,0,0,0

 INPUT-1 ,1578683,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1578683,ENTRY PRESENT,0,109,0

 INPUT-1 ,1579300,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1579300,ENTRY PRESENT,0,0,0

 INPUT-1 ,1579363,1142 (past_due_1_30),0,1142,0
 INPUT-2 ,1579363,0 (past_due_1_30),0,0,0

 INPUT-1 ,1579510,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1579510,ENTRY PRESENT,0,51,0

 INPUT-1 ,1579665,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1579665,ENTRY PRESENT,0,90,0


 INPUT-1 ,1579850,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1579850,ENTRY PRESENT,0,52,0

 INPUT-1 ,1579908,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1579908,ENTRY PRESENT,0,0,0

 INPUT-1 ,1580099,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1580099,ENTRY PRESENT,0,523,0

 INPUT-1 ,1580143,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1580143,ENTRY PRESENT,0,0,0

 INPUT-1 ,1580396,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1580396,ENTRY PRESENT,0,0,0

 INPUT-1 ,1580654,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1580654,ENTRY PRESENT,0,0,0

 INPUT-1 ,1580780,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1580780,ENTRY PRESENT,0,6,0

 INPUT-1 ,1581096,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1581096,ENTRY PRESENT,0,147,0

 INPUT-1 ,1581097,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1581097,ENTRY PRESENT,0,0,0

 INPUT-1 ,1581750,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1581750,ENTRY PRESENT,0,0,0

 INPUT-1 ,1581872,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1581872,ENTRY PRESENT,0,9,0

 INPUT-1 ,1582100,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1582100,ENTRY PRESENT,0,39,0

 INPUT-1 ,1582150,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1582150,ENTRY PRESENT,0,45,0

 INPUT-1 ,1582587,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1582587,ENTRY PRESENT,0,7,0

 INPUT-1 ,1583029,160.33 (past_due_31_90),160.33,0,0
 INPUT-2 ,1583029,0 (past_due_31_90),0,173,0
 INPUT-1 ,1583029,0 (past_due_1_30),160.33,0,0
 INPUT-2 ,1583029,173 (past_due_1_30),0,173,0

 INPUT-1 ,1583089,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1583089,ENTRY PRESENT,0,0,0

 INPUT-1 ,1583158,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1583158,ENTRY PRESENT,972.5,0,0

 INPUT-1 ,1583391,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1583391,ENTRY PRESENT,0,3031,0

 INPUT-1 ,1583407,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1583407,ENTRY PRESENT,0,0,0


 INPUT-1 ,1583616,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1583616,ENTRY PRESENT,0,24,0

 INPUT-1 ,1583794,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1583794,ENTRY PRESENT,0,0,0

 INPUT-1 ,1584109,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1584109,ENTRY PRESENT,0,0,0

 INPUT-1 ,1584269,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1584269,ENTRY PRESENT,0,43,0

 INPUT-1 ,1584450,47 (past_due_1_30),0,47,0
 INPUT-2 ,1584450,0 (past_due_1_30),0,0,0


 INPUT-1 ,1584759,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1584759,ENTRY PRESENT,0,0,0

 INPUT-1 ,1584965,49 (past_due_1_30),0,49,0
 INPUT-2 ,1584965,0 (past_due_1_30),0,0,0

 INPUT-1 ,1585361,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1585361,ENTRY PRESENT,0,10,0

 INPUT-1 ,1585379,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1585379,ENTRY PRESENT,0,47,0

 INPUT-1 ,1585702,621 (past_due_31_90),621,0,0
 INPUT-2 ,1585702,0 (past_due_31_90),0,621,0
 INPUT-1 ,1585702,0 (past_due_1_30),621,0,0
 INPUT-2 ,1585702,621 (past_due_1_30),0,621,0

 INPUT-1 ,1585765,39 (past_due_1_30),0,39,0
 INPUT-2 ,1585765,0 (past_due_1_30),0,0,0

 INPUT-1 ,1585897,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1585897,ENTRY PRESENT,0,0,0

 INPUT-1 ,1586004,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1586004,ENTRY PRESENT,0,99,0

 INPUT-1 ,1586078,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1586078,ENTRY PRESENT,0,0,0

 INPUT-1 ,1586125,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1586125,ENTRY PRESENT,0.04,0,0

 INPUT-1 ,1586337,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1586337,ENTRY PRESENT,42,0,0

 INPUT-1 ,1586495,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1586495,ENTRY PRESENT,0,26,0

 INPUT-1 ,1586552,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1586552,ENTRY PRESENT,0,0,0

 INPUT-1 ,1586642,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1586642,ENTRY PRESENT,619,0,0

 INPUT-1 ,1586916,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1586916,ENTRY PRESENT,0,126.08,0


 INPUT-1 ,1587170,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1587170,ENTRY PRESENT,0,0,0

 INPUT-1 ,1587181,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1587181,ENTRY PRESENT,0,117,0

 INPUT-1 ,1587191,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1587191,ENTRY PRESENT,0,55,0

 INPUT-1 ,1587235,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1587235,ENTRY PRESENT,64,0,0


 INPUT-1 ,1587462,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1587462,ENTRY PRESENT,0,10,0

 INPUT-1 ,1587791,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1587791,ENTRY PRESENT,0,0,0

 INPUT-1 ,1587814,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1587814,ENTRY PRESENT,0,0,0

 INPUT-1 ,1587816,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1587816,ENTRY PRESENT,0,284,0

 INPUT-1 ,1587867,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1587867,ENTRY PRESENT,0,0,0

 INPUT-1 ,1588130,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588130,ENTRY PRESENT,0,0,0

 INPUT-1 ,1588148,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588148,ENTRY PRESENT,0,1296.7,0

 INPUT-1 ,1588200,63 (past_due_1_30),0,63,0
 INPUT-2 ,1588200,0 (past_due_1_30),0,0,0

 INPUT-1 ,1588244,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588244,ENTRY PRESENT,0,2038,0

 INPUT-1 ,1588248,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588248,ENTRY PRESENT,0,0,0

 INPUT-1 ,1588256,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588256,ENTRY PRESENT,0,0,0

 INPUT-1 ,1588272,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588272,ENTRY PRESENT,0,121,0

 INPUT-1 ,1588307,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588307,ENTRY PRESENT,0,830.76,0

 INPUT-1 ,1588343,539 (past_due_1_30),0,539,0
 INPUT-2 ,1588343,0 (past_due_1_30),0,0,0

 INPUT-1 ,1588363,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588363,ENTRY PRESENT,0,0,0

 INPUT-1 ,1588388,886 (past_due_1_30),0,886,0
 INPUT-2 ,1588388,0 (past_due_1_30),0,0,0

 INPUT-1 ,1588430,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588430,ENTRY PRESENT,0,105.64,0

 INPUT-1 ,1588573,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588573,ENTRY PRESENT,0,0,0

 INPUT-1 ,1588634,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588634,ENTRY PRESENT,0,1243,0

 INPUT-1 ,1588675,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588675,ENTRY PRESENT,0,304.75,0

 INPUT-1 ,1588849,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588849,ENTRY PRESENT,134,0,0

 INPUT-1 ,1588960,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1588960,ENTRY PRESENT,0,49,0

 INPUT-1 ,1589120,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1589120,ENTRY PRESENT,0,145.64,0

 INPUT-1 ,1589295,895 (past_due_1_30),0,895,0
 INPUT-2 ,1589295,0 (past_due_1_30),0,0,0

 INPUT-1 ,1589297,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1589297,ENTRY PRESENT,0,0,0

 INPUT-1 ,1589355,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1589355,ENTRY PRESENT,0,0,0

 INPUT-1 ,1589366,ENTRY PRESENT,0,1087,0
 INPUT-2 ,1589366,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT

 INPUT-1 ,1589367,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1589367,ENTRY PRESENT,0,1508.3,0

 INPUT-1 ,1589378,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1589378,ENTRY PRESENT,0,0,0

 INPUT-1 ,1589410,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1589410,ENTRY PRESENT,0,1248,0


 INPUT-1 ,1589436,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1589436,ENTRY PRESENT,0,0,0

 INPUT-1 ,1589457,ENTRY PRESENT,0,81,0
 INPUT-2 ,1589457,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT

 INPUT-1 ,1589459,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1589459,ENTRY PRESENT,0,2009,0

 INPUT-1 ,1589478,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1589478,ENTRY PRESENT,0,0,0

 INPUT-1 ,1589566,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1589566,ENTRY PRESENT,0,87,0

 INPUT-1 ,1590220,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590220,ENTRY PRESENT,0,0,0

 INPUT-1 ,1590360,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590360,ENTRY PRESENT,0,13,0

 INPUT-1 ,1590550,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590550,ENTRY PRESENT,0,0,0

 INPUT-1 ,1590618,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590618,ENTRY PRESENT,545,0,0

 INPUT-1 ,1590673,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590673,ENTRY PRESENT,0,147,0

 INPUT-1 ,1590684,645 (past_due_1_30),0,645,0
 INPUT-2 ,1590684,0 (past_due_1_30),0,0,0

 INPUT-1 ,1590697,1476 (past_due_1_30),0,1476,0
 INPUT-2 ,1590697,0 (past_due_1_30),0,0,0

 INPUT-1 ,1590714,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590714,ENTRY PRESENT,0,0,0

 INPUT-1 ,1590748,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590748,ENTRY PRESENT,0,0,0

 INPUT-1 ,1590778,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590778,ENTRY PRESENT,0,0,0

 INPUT-1 ,1590787,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590787,ENTRY PRESENT,0,0,0

 INPUT-1 ,1590835,911 (past_due_1_30),0,911,0
 INPUT-2 ,1590835,0 (past_due_1_30),0,0,0

 INPUT-1 ,1590842,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590842,ENTRY PRESENT,0,99,0


 INPUT-1 ,1590885,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590885,ENTRY PRESENT,0,877,0

 INPUT-1 ,1590895,1149 (past_due_1_30),0,1149,0
 INPUT-2 ,1590895,0 (past_due_1_30),0,0,0

 INPUT-1 ,1590918,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590918,ENTRY PRESENT,0,0,0

 INPUT-1 ,1590919,2720 (past_due_1_30),0,2720,0
 INPUT-2 ,1590919,450 (past_due_1_30),0,450,0




 INPUT-1 ,1590986,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1590986,ENTRY PRESENT,0,0,0


 INPUT-1 ,1591141,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1591141,ENTRY PRESENT,0,0,0

 INPUT-1 ,1591236,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1591236,ENTRY PRESENT,130,0,0

 INPUT-1 ,1591292,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,1591292,ENTRY PRESENT,0,0,0

